01/01/10	Fri	141	164	160	182	226	191	143	162	229	269	431	513	545	572	569	585	588	552	424	393	244	205	149	128	 7765
01/02/10	Sat	83	76	61	75	103	114	203	280	393	529	638	681	703	754	795	767	756	710	579	438	314	301	199	159	 9711
01/03/10	Sun	104	91	67	79	77	112	170	211	302	447	645	726	686	694	756	735	712	685	579	503	357	292	178	129	 9337
01/04/10	Mon	116	82	80	114	199	535	1029	1060	641	634	558	602	596	611	611	564	599	527	389	310	218	191	158	97	 10521
01/05/10	Tue	83	64	49	103	180	564	1050	1031	674	556	561	603	538	546	597	610	590	564	394	303	238	188	149	122	 10357
01/06/10	Wed	100	86	54	141	202	551	1038	992	665	524	491	462	460	488	474	430	469	376	300	200	176	123	100	84	 8986
01/07/10	Thu	81	70	67	102	203	482	880	879	621	450	420	434	494	494	477	464	469	489	331	284	291	192	162	107	 8943
01/08/10	Fri	70	74	78	96	198	504	954	1017	704	527	592	569	533	559	592	600	590	558	443	317	255	213	176	98	 10317
01/09/10	Sat	81	80	52	69	88	189	270	372	512	560	657	690	638	668	618	574	696	618	432	297	249	254	153	115	 8932
01/10/10	Sun	80	61	83	57	66	140	187	240	330	448	517	606	627	590	612	624	626	645	467	335	280	220	124	123	 8088
01/11/10	Mon	93	79	93	114	180	553	1072	1102	736	554	558	513	513	499	492	494	512	465	350	223	191	140	131	70	 9727
01/12/10	Tue	79	47	64	99	176	552	1118	1049	670	584	495	465	491	482	515	535	519	538	398	299	242	223	142	118	 9900
01/13/10	Wed	76	66	68	131	232	532	1086	1084	756	576	583	531	549	548	527	537	569	506	372	304	224	188	122	86	 10253
01/14/10	Thu	90	85	72	119	234	548	1034	1085	721	570	537	561	534	566	557	556	578	553	416	312	218	206	158	125	 10435
01/15/10	Fri	97	80	91	118	209	551	1002	1017	740	657	618	614	585	622	596	657	641	674	483	347	280	239	219	138	 11275
01/16/10	Sat	98	70	68	86	104	186	249	384	490	633	685	750	748	703	617	751	671	594	439	329	265	213	146	91	 9370
01/17/10	Sun	95	58	63	64	72	133	153	197	379	440	547	609	592	563	649	615	611	567	424	367	293	235	154	105	 7985
01/18/10	Mon	79	77	74	107	184	486	846	774	600	558	606	558	553	559	546	549	549	447	369	290	190	172	111	74	 9358
01/19/10	Tue	56	52	66	95	200	543	1055	1033	696	547	567	519	502	461	472	471	488	474	354	221	228	174	117	96	 9487
01/20/10	Wed	64	55	75	108	189	569	1060	1051	728	590	578	541	525	513	539	539	513	483	394	244	227	194	139	98	 10016
01/21/10	Thu	66	73	83	113	198	555	1064	1063	724	580	554	549	489	555	552	532	552	499	406	283	204	193	126	80	 10093
01/22/10	Fri	83	68	85	115	209	517	995	967	701	623	594	604	580	561	537	644	617	612	447	321	246	213	130	123	 10592
01/23/10	Sat	71	60	67	74	112	182	236	365	481	635	716	687	620	644	554	552	614	556	410	325	255	196	164	96	 8672
01/24/10	Sun	87	63	51	62	74	130	147	216	314	475	529	593	530	549	530	538	502	477	390	275	287	215	174	110	 7318
01/25/10	Mon	80	73	55	108	173	548	1057	1014	699	546	457	434	477	460	431	460	449	424	300	204	148	142	105	67	 8911
01/27/10	Wed	61	69	95	117	203	564	1057	1051	701	586	502	449	511	510	474	496	532	467	324	248	216	164	143	101	 9641
01/28/10	Thu	105	78	80	122	191	520	967	1009	646	528	529	482	489	467	471	464	508	444	340	249	171	163	115	92	 9230
01/30/10	Sat	85	70	52	68	87	139	244	414	470	565	633	647	616	621	580	575	619	608	431	325	279	237	137	116	 8618
01/31/10	Sun	87	67	56	64	71	114	165	219	313	463	548	579	560	607	603	616	697	547	443	307	238	196	144	96	 7800
02/01/10	Mon	66	57	69	107	179	538	1060	1040	661	597	504	484	440	484	448	479	489	453	314	224	178	148	114	80	 9213
02/02/10	Tue	67	39	59	101	171	550	1031	999	763	555	528	496	511	437	487	515	521	427	334	243	267	200	134	94	 9529
02/03/10	Wed	77	76	68	115	195	558	1066	1021	718	559	530	558	566	543	532	561	548	464	406	248	247	166	129	88	 10039
02/04/10	Thu	74	66	66	113	182	519	1019	961	640	531	471	479	468	483	460	557	533	492	389	257	228	196	130	104	 9418
02/05/10	Fri	76	78	71	102	196	533	964	1017	715	564	596	549	566	600	602	636	596	591	436	354	262	202	150	117	 10573
02/06/10	Sat	79	63	51	78	115	156	269	425	484	578	652	670	661	614	592	615	579	579	437	308	248	230	177	109	 8769
02/07/10	Sun	71	82	54	57	70	108	164	232	321	402	474	517	470	494	483	495	295	263	285	210	299	199	140	92	 6277
02/08/10	Mon	69	56	63	106	178	494	919	900	562	342	350	357	367	366	371	349	388	312	271	184	147	118	104	58	 7431
02/09/10	Tue	55	33	59	94	168	543	1005	952	660	500	459	489	442	475	465	476	492	487	326	258	201	179	140	102	 9060
02/10/10	Wed	71	73	84	110	209	563	1098	1033	716	591	543	475	513	494	500	466	534	465	393	280	245	173	138	104	 9871
02/11/10	Thu	71	70	87	124	209	556	1052	1067	686	581	551	555	531	593	513	559	567	558	416	313	291	200	185	113	 10448
02/12/10	Fri	110	82	79	119	225	501	1015	1035	699	649	616	648	596	650	601	586	603	582	439	333	304	229	192	139	 11032
02/13/10	Sat	88	82	56	80	92	151	223	385	480	538	680	691	637	613	604	633	573	539	419	281	260	217	135	110	 8567
02/14/10	Sun	87	58	51	53	68	122	161	186	286	398	428	506	515	473	512	566	473	456	371	284	214	204	137	95	 6704
02/15/10	Mon	80	53	72	123	148	421	800	759	583	582	595	568	562	520	533	532	502	453	401	276	210	186	136	81	 9176
02/21/10	Sun	102	60	55	38	62	94	133	153	262	328	450	531	527	520	441	464	466	441	330	279	200	177	132	87	 6332
02/22/10	Mon	49	52	52	77	187	472	952	945	637	472	492	478	470	468	453	488	485	446	318	213	177	141	95	84	 8703
02/23/10	Tue	57	62	54	93	176	548	1044	983	666	512	529	501	491	516	486	525	487	532	358	279	185	164	126	113	 9487
02/24/10	Wed	68	76	87	141	186	593	1078	1063	727	597	556	499	527	550	523	519	558	505	366	276	233	191	147	88	 10154
02/25/10	Thu	86	89	78	122	194	485	986	1171	737	621	547	495	545	541	513	588	556	504	368	304	230	207	129	104	 10200
02/26/10	Fri	85	82	78	113	210	523	1009	975	707	593	614	623	565	591	617	673	611	609	476	368	275	206	155	127	 10885
02/27/10	Sat	99	65	50	76	104	182	247	418	506	654	699	667	654	641	602	643	594	605	463	328	279	210	197	103	 9086
02/28/10	Sun	94	71	59	64	86	99	144	209	336	412	488	571	570	545	589	540	519	481	421	327	250	193	135	86	 7289
03/01/10	Mon	82	77	58	109	190	519	1010	981	649	493	459	481	482	439	415	456	480	418	317	221	187	143	109	83	 8858
03/02/10	Tue	56	46	69	114	186	579	1073	1000	689	549	486	485	493	493	455	511	549	479	375	286	233	191	144	101	 9642
03/03/10	Wed	70	76	72	124	216	611	1108	1047	709	571	557	525	529	514	495	577	540	552	436	297	217	198	131	102	 10274
03/04/10	Thu	83	76	73	132	223	597	1088	1041	679	569	541	525	544	552	537	578	562	529	439	281	239	210	156	100	 10354
03/05/10	Fri	81	65	68	119	233	553	1033	1036	734	610	600	578	573	596	562	666	616	586	505	388	339	265	152	121	 11079
03/06/10	Sat	97	75	56	80	122	177	289	444	528	630	689	726	686	669	642	690	677	658	469	339	278	223	171	126	 9541
03/07/10	Sun	73	66	62	69	63	121	176	224	382	482	546	571	633	616	601	619	714	624	463	370	259	236	193	112	 8275
03/08/10	Mon	100	69	58	102	198	589	1097	1025	703	514	454	499	460	498	447	485	484	424	291	231	176	147	108	76	 9235
03/09/10	Tue	76	50	45	97	177	590	1044	1005	680	521	517	439	463	443	480	492	570	493	322	229	213	201	132	81	 9360
03/10/10	Wed	81	62	65	120	210	609	1109	1018	711	574	518	489	506	475	537	529	550	461	395	248	222	181	126	104	 9900
03/11/10	Thu	76	73	79	132	198	555	1092	1012	704	566	551	550	543	555	543	555	584	503	419	311	263	234	190	126	 10414
03/12/10	Fri	99	96	87	123	246	564	1037	1085	737	701	624	638	682	730	753	807	788	790	681	531	451	384	259	187	 13080
03/13/10	Sat	170	126	99	112	142	193	339	487	630	791	933	963	1028	1101	1216	1136	1050	938	719	450	422	296	211	165	 13717
03/15/10	Mon	122	80	89	129	218	549	1058	1007	685	564	607	630	592	572	661	619	580	545	466	311	244	180	166	106	 10780
03/16/10	Tue	79	76	72	107	185	583	1021	1029	690	589	639	555	574	552	606	666	635	534	466	345	301	262	160	137	 10863
03/17/10	Wed	109	68	81	160	227	601	1046	1030	775	617	587	639	655	602	646	614	641	570	453	380	258	232	194	122	 11307
03/18/10	Thu	96	83	91	141	230	573	1088	1046	709	594	636	605	635	620	646	674	660	595	538	390	371	272	214	148	 11655
03/19/10	Fri	107	101	97	119	198	498	777	750	454	479	439	471	442	398	444	456	410	308	283	228	156	143	107	93	 7958
03/20/10	Sat	76	45	43	41	62	126	175	269	349	447	598	634	658	694	672	680	636	625	502	379	308	235	163	122	 8539
03/21/10	Sun	92	74	39	66	73	123	147	214	351	495	619	666	694	631	652	679	675	656	536	474	364	306	226	183	 9035
03/22/10	Mon	154	106	95	138	215	596	978	1028	683	605	627	619	528	549	543	484	493	470	351	299	237	167	130	93	 10188
03/23/10	Tue	77	59	66	111	210	566	1022	1012	663	572	598	582	552	542	492	498	498	366	257	220	203	127	78	64	 9435
03/24/10	Wed	69	44	76	68	114	248	408	411	300	307	402	422	427	413	373	370	458	399	315	282	211	171	147	99	 6534
03/25/10	Thu	81	63	73	121	230	557	1010	965	669	573	608	607	584	632	598	566	576	465	448	305	285	240	174	107	 10537
