01/01/10	Fri	395	372	217	103	142	281	626	1115	1164	1309	1610	1758	1882	1884	1784	1791	1730	1381	1209	819	666	503	379	248	 23368
01/02/10	Sat	143	63	54	73	137	333	1058	1580	1697	1895	2147	2265	2273	2073	2049	1848	1851	1721	1313	928	794	685	513	300	 27793
01/03/10	Sun	189	121	86	84	125	295	797	1229	1214	1633	1828	1986	1967	2007	1611	1518	1523	1471	1175	779	581	439	264	142	 23064
01/04/10	Mon	90	57	41	122	336	1125	3333	4487	3074	2558	1886	1724	1890	1827	2000	2285	2490	2386	1528	783	575	508	342	175	 35622
01/05/10	Tue	106	52	46	108	311	1175	3465	4632	4111	2475	1985	1947	1909	1822	1979	2372	2583	2621	1769	922	673	589	329	182	 38163
01/06/10	Wed	125	65	47	95	307	1138	3363	4471	3592	2131	1575	1391	1437	1469	1578	1888	1952	1721	1016	625	379	336	243	120	 31064
01/07/10	Thu	81	52	53	99	298	974	2166	2967	2999	2153	1627	1537	1550	1483	1638	2088	2230	2348	1563	767	586	579	395	149	 30382
01/08/10	Fri	114	69	57	101	262	976	3015	4270	3924	2550	1916	1969	1934	1853	2202	2751	3057	3010	2425	1446	1053	749	510	299	 40512
01/09/10	Sat	175	95	86	79	153	466	1714	1918	2032	2194	2274	2298	2353	2166	2156	2038	2240	2024	1598	998	774	718	576	305	 31430
01/10/10	Sun	197	148	102	67	127	307	926	1388	1437	1741	1862	1952	2046	1937	1806	1696	1746	1479	1108	834	632	538	311	127	 24514
01/11/10	Mon	86	47	44	118	360	1144	3509	4375	4090	2456	1966	1760	1750	1778	1909	2314	2485	2482	1616	795	574	504	338	141	 36641
01/12/10	Tue	83	52	47	107	314	1135	3572	4605	4072	2624	1861	1775	1717	1732	1773	2380	2646	2651	1778	831	707	589	325	167	 37543
01/13/10	Wed	95	58	42	103	311	1158	3467	4686	4029	2490	1895	1949	1759	1753	1975	2414	2739	2569	1795	864	676	568	362	161	 37918
01/14/10	Thu	85	64	57	111	303	1152	3419	4747	3816	2356	1908	1833	1833	1749	1981	2451	2682	2594	1810	963	738	632	365	187	 37836
01/15/10	Fri	94	70	37	112	291	1075	3170	4711	3802	2575	2098	2115	2042	2238	2473	3217	3510	3337	2711	1569	1069	870	596	322	 44104
01/16/10	Sat	206	90	76	79	146	415	1607	1920	2154	2432	2577	2563	2658	2368	2304	2228	2308	2198	1677	1070	831	686	564	358	 33515
01/17/10	Sun	206	107	96	64	118	280	816	1351	1530	1820	1983	1992	1991	1998	1906	1900	1890	1529	1325	883	690	518	382	148	 25523
01/18/10	Mon	96	48	44	106	355	984	2767	3970	3365	2648	2257	2265	2194	2026	2072	2365	2514	2394	1519	817	589	477	306	146	 36324
01/19/10	Tue	77	48	49	111	328	1219	3595	4837	3979	2537	1955	1825	1749	1652	1861	2282	2476	2598	1573	780	627	522	304	133	 37117
01/20/10	Wed	77	51	48	91	302	1153	3485	4768	3842	2477	1873	1767	1711	1711	1850	2328	2585	2623	1682	787	709	580	337	149	 36986
01/21/10	Thu	92	56	55	108	319	1164	3521	4807	3898	2420	1947	1745	1858	1813	2072	2426	2631	2859	1734	922	813	617	384	169	 38430
01/22/10	Fri	80	59	55	101	286	1035	3271	4820	4168	2589	2131	2065	2057	2084	2363	2833	3140	3196	2345	1361	990	910	532	305	 42776
01/23/10	Sat	180	117	54	83	154	432	1634	1756	2135	2162	2195	2118	2308	2098	2216	2038	2110	1978	1549	996	775	726	587	333	 30734
01/24/10	Sun	185	116	68	71	111	291	902	1022	1210	1531	1647	1722	1904	1611	1577	1429	1549	1260	954	696	726	526	295	120	 21523
01/25/10	Mon	69	60	38	88	368	1194	3593	4513	3919	2430	1877	1727	1658	1633	1789	2292	2368	2416	1485	762	561	467	283	142	 35732
01/26/10	Tue	74	53	45	105	319	1215	3557	4695	3909	2486	1932	1758	1755	1668	1775	2335	2476	2555	1571	860	686	561	321	157	 36868
01/27/10	Wed	104	41	35	90	322	1169	3479	4691	3777	2402	1797	1737	1657	1647	1975	2538	2972	2746	1643	788	627	469	322	142	 37170
01/28/10	Thu	93	54	46	103	302	1110	3154	4020	3452	2328	1745	1560	1526	1533	1780	2210	2482	2605	1542	878	650	564	383	167	 34287
01/29/10	Fri	100	57	47	91	286	1030	3191	4562	4023	2710	2116	2082	2023	2165	2430	3055	3426	3335	2662	1475	1077	854	598	337	 43732
01/30/10	Sat	207	115	88	98	144	413	1826	2066	2460	2490	2560	2406	2339	2350	2244	2220	2308	2302	1678	1113	827	770	565	418	 34007
01/31/10	Sun	217	119	76	60	119	266	948	1275	1528	1805	1972	1946	2204	2035	1976	1994	1875	1711	1194	843	691	483	299	160	 25796
02/01/10	Mon	76	52	50	110	367	1226	3562	4639	3814	2430	1934	1686	1695	1631	1894	2258	2498	2473	1497	771	555	487	264	135	 36104
02/02/10	Tue	67	58	36	105	334	1164	3619	4667	3919	2583	1954	1790	1749	1720	1829	2486	2600	2705	1608	844	574	521	345	153	 37430
02/03/10	Wed	84	50	49	105	330	1159	3573	4855	3885	2536	1989	1796	1778	1764	1860	2377	2690	2766	1708	896	651	548	323	163	 37935
02/04/10	Thu	80	60	57	91	333	1131	3445	4713	3903	2369	1864	1774	1804	1737	1817	2281	2640	2724	1714	952	709	598	367	179	 37342
02/05/10	Fri	90	67	56	101	289	1079	3394	4694	4101	2748	2188	1972	2028	2065	2317	2955	3346	3310	2413	1321	943	826	522	315	 43140
02/06/10	Sat	185	108	81	80	135	415	1647	2067	2144	2341	2286	2351	2492	2259	2175	2085	2259	2038	1692	1063	772	688	515	346	 32224
02/07/10	Sun	175	105	71	68	104	266	868	1114	1116	1242	1233	1238	1343	1305	1388	1605	1013	560	587	409	1453	649	317	135	 18364
02/08/10	Mon	52	63	54	105	359	1069	2729	3081	2713	2192	1320	1190	1222	1153	1297	1707	1711	1641	1007	490	355	346	195	125	 26176
02/09/10	Tue	54	49	37	120	342	1098	3125	3728	3149	2576	1742	1708	1631	1660	1653	2134	2291	2534	1630	809	596	485	310	157	 33618
02/10/10	Wed	89	50	47	107	331	1135	3546	4379	3971	2416	1930	1691	1658	1640	1825	2246	2544	2607	1693	890	685	526	351	162	 36519
02/11/10	Thu	85	42	50	121	332	1131	3589	4635	3765	2498	1860	1871	1890	1789	2019	2424	2710	2753	1812	1083	844	702	414	198	 38617
02/12/10	Fri	135	64	66	121	289	1066	3155	4568	3781	2587	2180	2227	2098	2292	2429	2996	3279	3093	2519	1413	1061	904	566	348	 43237
02/13/10	Sat	196	118	67	86	142	398	1426	1862	2011	2218	2365	2469	2565	2386	2300	2244	2284	2123	1711	1058	809	656	577	333	 32404
02/14/10	Sun	224	121	74	66	100	271	763	940	1110	1289	1434	1528	1828	1745	1621	1603	1690	1423	1098	769	652	475	394	191	 21409
02/15/10	Mon	99	70	44	94	291	921	2755	3900	3012	2495	2205	2109	2070	2050	2082	2173	2356	2348	1443	876	601	488	283	148	 34913
02/16/10	Tue	77	66	46	104	373	1188	3698	4751	3979	2584	1948	1765	1722	1786	1903	2248	2534	2663	1700	812	711	541	316	176	 37691
02/17/10	Wed	103	56	56	120	327	1219	3635	4605	4058	2529	2047	1754	1768	1750	1891	2367	2586	2651	1686	864	700	530	337	174	 37813
02/18/10	Thu	94	59	39	106	312	1149	3643	4880	3717	2412	1924	1829	1766	1743	2027	2269	2583	2409	1451	786	583	489	280	132	 36682
02/19/10	Fri	90	49	50	107	243	944	2537	3512	3532	2276	1791	1741	1808	1785	2085	2570	2970	2762	1829	1061	857	704	437	247	 35987
02/20/10	Sat	139	91	70	87	138	489	1891	1779	1680	1802	1771	1819	1771	1825	1706	1734	1823	1801	1348	889	685	598	526	289	 26751
02/21/10	Sun	129	102	83	56	108	298	1058	1102	1073	1304	1448	1509	1683	1469	1453	1365	1250	1130	805	560	478	336	257	98	 19154
02/22/10	Mon	66	51	37	100	309	1070	2804	3343	3113	2159	1717	1520	1556	1528	1658	1965	2285	2437	1457	712	568	439	260	146	 31300
02/23/10	Tue	80	42	52	106	323	1188	3663	4671	3930	2487	1922	1718	1707	1641	1833	2209	2637	2659	1693	887	705	593	359	174	 37279
02/24/10	Wed	85	50	49	99	340	1189	3708	4704	3975	2580	2024	1727	1709	1618	1865	2288	2631	2808	1741	908	715	547	365	178	 37903
02/25/10	Thu	87	51	49	104	337	1179	3615	4739	3740	2420	1897	1811	1723	1744	1919	2303	2457	2295	1419	797	613	522	293	166	 36280
02/26/10	Fri	89	56	67	102	274	1012	2961	3646	3739	2590	2061	1973	2032	2100	2316	3010	3411	3215	2615	1529	1098	830	599	345	 41670
02/27/10	Sat	157	90	71	85	152	506	1992	2006	2233	2377	2409	2459	2414	2433	2213	2244	2235	2253	1696	1182	904	863	649	368	 33991
02/28/10	Sun	190	106	74	68	116	319	1048	1213	1277	1603	1819	1845	2037	1815	1784	1628	1799	1466	1030	740	617	435	264	143	 23436
03/01/10	Mon	94	47	53	119	344	1178	3483	4318	3497	2305	1726	1580	1678	1572	1814	2176	2397	2454	1545	715	562	477	304	150	 34588
03/02/10	Tue	76	63	54	105	324	1223	3756	4848	3994	2585	2075	1751	1767	1700	1889	2306	2567	2575	1745	891	647	565	311	162	 37979
03/03/10	Wed	100	63	48	100	348	1186	3690	4671	4046	2582	1992	1742	1737	1660	1849	2276	2642	2838	1862	898	694	605	349	153	 38131
03/04/10	Thu	86	60	40	97	338	1234	3762	4913	3928	2578	1958	1928	1856	1767	1988	2458	2707	2739	2056	1110	788	695	367	209	 39662
03/05/10	Fri	116	76	62	103	307	1076	3557	4617	4092	2593	2162	2093	2014	2131	2422	3182	3548	3343	2741	1467	936	792	566	309	 44305
03/06/10	Sat	186	88	78	78	159	510	1957	2082	2343	2446	2492	2521	2541	2339	2393	2256	2358	2310	1893	1080	849	776	608	352	 34695
03/07/10	Sun	211	128	94	72	114	282	1026	1313	1475	1753	1954	1974	2077	1995	1914	1865	1851	1628	1250	894	736	443	364	150	 25563
03/08/10	Mon	100	46	47	100	360	1178	3593	4745	3657	2367	1815	1599	1661	1595	1761	2225	2444	2397	1449	731	538	472	299	134	 35313
03/09/10	Tue	88	62	65	124	332	1210	3743	4612	3846	2395	1910	1755	1792	1695	1848	2394	2619	2659	1658	807	626	517	341	155	 37253
03/10/10	Wed	83	54	65	107	302	1197	3686	4915	3775	2398	1920	1699	1735	1738	2020	2431	2544	2634	1522	804	598	527	292	156	 37202
03/11/10	Thu	83	47	64	98	309	1150	3596	4615	3804	2496	1911	1772	1761	1730	1949	2511	2782	2942	2067	1054	845	617	380	200	 38783
03/12/10	Fri	94	67	55	115	331	1132	3695	4656	4332	2727	2218	2018	2154	2135	2457	3005	3298	3277	2509	1445	1057	816	539	317	 44449
03/13/10	Sat	192	112	70	89	152	447	1870	1983	2208	2632	2595	2493	2580	2614	2567	2531	2527	2338	1877	1217	916	767	570	322	 35669
03/15/10	Mon	84	64	49	102	328	1017	2702	3400	3175	2134	1679	1610	1807	1744	1818	2286	2676	2577	1607	949	654	566	363	176	 33567
03/16/10	Tue	94	65	64	107	327	1178	3609	4649	4074	2564	1981	1775	1902	1704	2058	2442	2696	2785	1936	953	787	664	397	170	 38981
03/17/10	Wed	92	68	61	101	336	1237	3477	4633	4133	2725	2139	2021	1883	1936	2105	2446	3077	2953	1966	1121	853	686	404	223	 40676
03/18/10	Thu	119	76	82	106	366	1176	3481	4797	4082	2692	2190	2024	2075	2025	2206	2701	2999	3049	2226	1332	943	823	503	264	 42337
03/19/10	Fri	123	84	72	107	270	915	2266	2614	1711	1301	1112	1182	1021	1196	1331	1432	1218	1153	997	554	421	317	234	146	 21777
03/20/10	Sat	70	59	48	86	123	442	1195	1119	1219	1425	1893	2061	2227	2241	2128	2058	2108	2047	1690	1153	841	750	567	402	 27952
03/21/10	Sun	184	108	99	75	145	313	1105	1320	1451	1728	2011	2132	2266	2059	2060	2013	1989	1761	1300	1046	748	616	376	167	 27072
03/22/10	Mon	80	60	42	96	373	1185	3628	4733	3900	2723	2104	1923	1977	1854	2112	2492	2675	2779	1617	988	656	584	347	175	 39103
03/23/10	Tue	80	64	64	108	343	1242	3543	4055	3920	2481	1961	1863	1801	1905	1998	2355	2534	2233	925	330	231	123	70	62	 34291
03/24/10	Wed	46	20	37	57	160	491	1016	1010	949	1268	1073	979	1209	1253	1264	1406	1559	1708	1147	642	518	455	289	119	 18675
03/25/10	Thu	100	65	58	123	357	1125	3271	4318	4331	2738	2199	1964	1841	1833	2038	2338	2810	2903	1937	1103	839	662	419	192	 39564
03/26/10	Fri	93	57	55	103	317	1119	3422	4636	3685	2683	2281	2283	2073	2122	2412	2901	2884	2654	1826	980	711	589	432	272	 40590
