01/01/10	Fri	794	914	642	400	283	315	532	713	917	1350	1605	2070	2215	2411	2308	2310	1989	1886	1647	1380	1198	1006	825	509	 30219
01/02/10	Sat	353	238	204	177	197	383	752	1162	1461	1978	2170	2704	2787	2926	2731	2763	2661	2316	2062	1549	1301	1218	968	753	 35814
01/03/10	Sun	557	444	366	223	186	290	678	901	1191	1716	2021	2314	2611	2571	2405	2197	2086	2377	2084	1507	1237	1201	816	556	 32535
01/04/10	Mon	345	271	181	165	320	754	1656	2786	2830	2592	2691	3001	3078	3162	3571	4293	4967	4958	3114	1849	1353	1109	879	631	 50556
01/05/10	Tue	333	218	190	170	291	767	1720	2912	2920	2570	2652	2892	2961	3003	3705	4229	4589	4893	3279	2112	1592	1356	986	561	 50901
01/06/10	Wed	349	227	221	162	303	710	1722	2750	2751	2355	2387	2544	2865	2809	3106	3452	2998	2904	2657	1608	1016	1048	907	510	 42361
01/07/10	Thu	323	214	164	193	300	613	1313	2092	2308	2222	2122	2362	2608	2770	3287	3883	4574	4693	2930	1864	1515	1311	1028	632	 45321
01/08/10	Fri	363	290	262	212	282	612	1521	2613	2813	2570	2796	2993	3285	3645	3859	4502	4717	4735	3674	2251	1781	1599	1134	1002	 53511
01/09/10	Sat	684	428	363	238	221	383	1136	1512	1815	2123	2422	2889	3229	3113	3141	3055	3326	2887	2355	1802	1514	1522	1365	732	 42255
01/10/10	Sun	525	469	356	222	172	250	591	1011	1211	1703	1961	2259	2605	2658	2561	2642	2709	2317	1902	1449	1330	1248	677	477	 33305
01/11/10	Mon	294	238	185	176	291	716	1708	2705	2943	2603	2648	3054	3009	3123	3659	4073	4808	4801	3225	1850	1480	1461	914	523	 50487
01/12/10	Tue	345	199	203	194	297	665	1679	2711	2989	2642	2536	2895	2909	3089	3704	4380	4480	4819	3374	2106	1598	1550	1005	565	 50934
01/13/10	Wed	312	227	195	176	318	711	1784	2907	3064	2628	2592	2848	2873	3230	3663	4359	5015	4836	3342	2080	1799	1777	1349	626	 52711
01/14/10	Thu	351	232	225	210	312	684	1757	2902	3163	2665	2658	2995	3160	3353	3740	4405	4985	4912	3661	2338	2033	1901	1209	739	 54590
01/15/10	Fri	540	288	301	233	325	720	1684	2755	3064	2902	2921	3249	3415	3605	4237	4742	4802	4779	4180	2630	2145	2082	1728	1036	 58363
01/16/10	Sat	711	472	401	251	274	390	926	1445	1996	2353	2669	3021	3183	3338	3268	3373	3250	2973	2745	1950	1452	1651	1520	901	 44513
01/17/10	Sun	623	519	418	222	171	246	569	907	1287	1803	2065	2296	2495	2673	2627	2555	2654	2297	2032	1519	1387	1475	941	587	 34368
01/18/10	Mon	343	234	207	170	294	700	1595	2559	2632	2571	2758	2939	3103	3352	3700	4310	4578	4362	2668	1793	1518	1534	788	530	 49238
01/19/10	Tue	324	183	187	175	307	767	1827	2850	3016	2563	2613	2767	2976	3163	3646	4246	4892	4800	3253	2121	1886	1325	1024	540	 51451
01/20/10	Wed	325	211	180	190	267	727	1747	2925	2932	2607	2456	3012	2895	3120	3662	4253	4404	4949	3320	2129	1815	1554	1137	557	 51374
01/21/10	Thu	371	251	223	207	283	746	1809	2819	2841	2651	2681	2790	2713	3186	3757	4404	5002	4959	2780	2114	1962	1903	1254	840	 52546
01/22/10	Fri	467	336	292	231	318	673	1708	2846	2973	2638	2884	3212	3368	3557	4151	4705	4880	4506	3918	2478	2030	2099	1616	991	 56877
01/23/10	Sat	636	440	351	268	245	424	978	1332	1786	2046	2512	2994	3171	3095	3348	3217	3048	2902	2573	1767	1423	1493	1636	879	 42564
01/24/10	Sun	627	496	366	182	163	276	637	859	1057	1599	1817	2283	2637	2638	2330	2356	2424	2283	1749	1337	1404	1111	729	433	 31793
01/25/10	Mon	292	195	170	172	288	703	1780	2849	2873	2513	2667	2795	2781	3037	3430	4255	4708	4757	2983	1806	1337	1250	864	507	 49012
01/26/10	Tue	305	198	192	210	305	679	1815	2905	2949	2420	2465	2823	2945	3041	3544	4295	4988	4740	3060	2093	1605	1346	813	497	 50233
01/27/10	Wed	311	222	187	189	281	666	1765	2829	2856	2532	2464	2844	2981	3160	3153	3944	4792	4786	3192	1980	1623	1417	935	584	 49693
01/28/10	Thu	351	220	191	202	300	709	1683	2637	2770	2317	2426	2826	2922	3064	3653	4444	5021	4714	3135	2196	1727	1606	1150	723	 50987
01/29/10	Fri	454	266	280	208	294	685	1662	2888	2954	2688	2990	3262	3544	3686	4147	4697	4913	4855	3881	2457	1975	1785	1200	860	 56631
01/30/10	Sat	628	484	425	240	203	384	1024	1482	2023	2436	2792	3180	3295	3341	3344	3288	3242	2996	2451	1833	1407	1410	1321	876	 44105
01/31/10	Sun	602	495	430	209	177	268	616	942	1217	1754	2125	2455	2781	3070	2815	2693	2664	2330	1888	1511	1404	1160	694	476	 34776
02/01/10	Mon	319	191	168	191	324	691	1753	2879	2980	2654	2569	2869	2945	3003	3613	4369	4968	4874	2989	1850	1421	1184	1004	517	 50325
02/02/10	Tue	290	206	169	185	326	710	1841	3007	2921	2557	2582	2848	2904	3064	3674	4384	4911	4794	3184	1952	1561	1480	919	536	 51005
02/03/10	Wed	303	210	185	191	314	714	1767	3077	3005	2629	2495	2931	3080	3191	3654	4140	5125	4898	3290	2085	1675	1483	1028	782	 52252
02/04/10	Thu	362	232	217	198	288	707	1750	2783	2934	2528	2608	3098	3093	3381	3828	4609	4886	4801	3548	2340	1861	1593	1113	675	 53433
02/05/10	Fri	367	295	249	232	297	692	1773	3033	2963	2756	3016	3322	3513	3724	4212	4802	5105	4909	3536	2481	1931	1817	1267	888	 57180
02/06/10	Sat	594	487	368	261	264	403	1035	1536	1871	2198	2722	3109	3436	3391	3154	3216	3097	2816	2366	1801	1397	1275	1259	810	 42866
02/07/10	Sun	598	473	357	203	167	268	632	841	1075	1350	1614	1930	2111	2219	2230	2452	1772	1109	952	912	1532	1031	671	477	 26976
02/08/10	Mon	294	172	206	182	314	701	1305	2053	2031	1975	2042	2210	2343	2455	3029	3802	4133	3910	2358	1479	1122	978	903	505	 40502
02/09/10	Tue	328	189	177	183	310	695	1674	2696	2631	2425	2356	2751	2868	2914	3591	4138	4842	4768	3134	1970	1568	1508	928	590	 49234
02/10/10	Wed	356	191	170	186	298	699	1695	2892	2910	2708	2557	3039	3059	3154	3679	4416	5031	4954	3289	2122	1708	1606	1003	648	 52370
02/11/10	Thu	399	224	211	191	317	732	1848	3022	3091	2731	2688	2957	3009	3637	3991	4521	5095	3780	3459	2333	2058	1783	1229	1027	 54333
02/12/10	Fri	560	372	351	254	350	746	1749	2981	3095	2877	3007	3539	3866	3791	4274	4786	4886	4651	3964	2580	1977	1973	1447	1041	 59117
02/13/10	Sat	725	554	421	260	220	404	970	1445	1826	2268	2720	3196	3450	3562	3531	3501	3335	2924	2426	2010	1692	1326	1303	862	 44931
02/14/10	Sun	635	518	387	241	160	203	533	774	888	1319	1730	2143	2605	3071	2690	2745	2572	2288	2030	1584	1236	1136	814	622	 32924
