01/01/10	Fri	419	336	241	145	100	123	144	246	306	450	596	805	875	999	1014	1025	924	812	701	556	476	417	347	238	 12295
01/02/10	Sat	145	81	98	65	76	149	250	450	593	740	929	1134	1231	1377	1295	1416	1314	1061	937	759	645	528	423	307	 16003
01/03/10	Sun	220	158	125	77	74	115	170	327	430	562	837	966	1127	1125	1065	1015	881	944	793	584	436	407	277	172	 12887
01/04/10	Mon	110	73	60	84	110	302	886	1412	1189	948	1024	1073	1218	1264	1428	1577	1761	1960	1474	901	659	523	354	210	 20600
01/05/10	Tue	133	75	64	67	109	345	936	1475	1237	1009	971	1134	1266	1283	1456	1565	1775	1900	1440	980	683	557	375	221	 21056
01/06/10	Wed	120	76	86	57	138	331	854	1351	1280	934	886	1094	1143	1154	1290	1329	1445	1131	1104	875	564	431	350	200	 18223
01/07/10	Thu	139	122	69	87	132	311	646	1048	1004	898	878	973	996	1130	1326	1578	1679	1880	1523	883	705	513	430	223	 19173
01/08/10	Fri	125	88	84	80	89	316	892	1556	1277	1069	1050	1229	1320	1372	1586	1677	1746	1820	1531	1093	753	629	531	314	 22227
01/09/10	Sat	286	168	123	83	90	168	301	575	779	890	1161	1243	1438	1557	1523	1442	1397	1302	1003	801	623	581	541	304	 18379
01/10/10	Sun	230	169	138	84	54	94	214	322	531	633	847	1017	1165	1362	1285	1270	1204	949	779	625	447	406	277	172	 14274
01/11/10	Mon	95	80	64	64	116	358	890	1565	1242	1027	1024	1096	1187	1157	1437	1580	1741	1761	1403	894	622	541	372	204	 20520
01/12/10	Tue	123	85	64	68	114	338	983	1578	1297	1019	1017	1151	1229	1404	1495	1662	1748	1699	1466	1014	738	585	397	207	 21481
01/13/10	Wed	128	85	70	74	121	366	905	1452	1334	1023	1059	1165	1296	1328	1525	1685	1734	1745	1546	980	706	659	467	206	 21659
01/14/10	Thu	138	95	74	72	102	347	941	1443	1291	975	982	1099	1192	1258	1479	1688	1735	1816	1410	945	759	607	362	244	 21054
01/15/10	Fri	132	91	94	74	96	348	854	1435	1242	1053	1100	1271	1379	1475	1566	1748	1758	1806	1337	994	755	671	566	360	 22205
01/16/10	Sat	244	149	111	90	71	168	271	558	804	912	1034	1248	1434	1424	1429	1441	1440	1279	1040	807	619	629	540	316	 18058
01/17/10	Sun	251	182	135	77	61	102	163	289	512	627	849	920	1135	1269	1282	1226	1130	950	796	589	501	463	318	228	 14055
01/18/10	Mon	113	95	54	61	119	293	699	1033	1053	930	1086	1152	1253	1445	1580	1600	1688	1698	1262	781	614	517	324	228	 19678
01/19/10	Tue	109	71	56	65	118	362	911	1532	1177	993	938	1175	1219	1239	1419	1557	1821	1778	1447	945	705	588	366	212	 20803
01/20/10	Wed	111	69	70	83	109	362	889	1599	1225	976	994	1179	1178	1213	1384	1636	1720	1807	1473	1009	837	600	373	206	 21102
01/21/10	Thu	130	99	75	61	122	360	901	1496	1207	934	993	1094	1196	1299	1482	1582	1838	1862	1486	912	707	632	431	248	 21147
01/22/10	Fri	138	69	106	84	111	345	884	1446	1227	973	1044	1114	1303	1411	1621	1767	1757	1795	1399	962	706	693	556	311	 21822
01/23/10	Sat	221	164	106	92	88	180	282	559	712	891	1017	1307	1442	1456	1437	1326	1327	1257	1039	822	605	586	531	349	 17796
01/24/10	Sun	253	170	141	82	66	114	155	288	496	604	850	965	1207	1193	1112	1111	1028	834	650	524	545	465	292	149	 13294
01/25/10	Mon	89	69	65	64	117	356	920	1453	1220	1020	1043	1103	1134	1275	1332	1577	1739	1844	1374	883	638	516	358	185	 20374
01/26/10	Tue	107	89	58	61	128	390	886	1575	1206	975	934	1127	1218	1264	1426	1655	1767	1944	1440	914	696	584	383	195	 21022
01/27/10	Wed	112	64	62	73	108	367	917	1364	1318	1002	980	1103	1193	1183	1473	1509	1724	1836	1381	896	755	575	370	239	 20604
01/28/10	Thu	127	93	67	82	116	343	818	1401	1095	922	927	1014	1194	1187	1348	1561	1718	1856	1382	922	730	657	437	213	 20210
01/29/10	Fri	133	82	74	77	99	353	868	1346	1300	1047	1137	1215	1349	1443	1516	1795	1864	1789	1246	952	799	761	528	356	 22129
01/30/10	Sat	246	150	129	85	84	154	283	572	749	898	1111	1299	1486	1459	1562	1531	1406	1173	1105	886	679	543	513	320	 18423
01/31/10	Sun	227	163	143	77	68	114	163	338	498	628	862	1017	1236	1315	1354	1330	1203	1028	807	588	527	449	272	177	 14584
02/01/10	Mon	104	58	54	73	127	334	861	1466	1259	1039	948	1128	1256	1255	1499	1629	1712	1830	1377	883	668	509	357	166	 20592
02/02/10	Tue	111	79	57	65	108	367	943	1460	1153	996	990	1092	1222	1315	1502	1641	1804	1891	1403	859	735	602	391	206	 20992
02/03/10	Wed	108	60	51	66	129	352	914	1393	1298	951	1000	1157	1190	1289	1410	1582	1763	1885	1412	964	790	608	384	259	 21015
02/04/10	Thu	146	85	60	69	117	342	874	1429	1183	963	1041	1132	1270	1322	1419	1622	1683	1721	1510	973	743	597	402	215	 20918
02/05/10	Fri	135	109	74	87	97	363	950	1462	1281	969	1061	1223	1402	1423	1622	1699	1857	1848	1426	995	788	711	564	357	 22503
02/06/10	Sat	243	133	125	90	67	163	314	596	745	885	1114	1292	1509	1442	1483	1490	1402	1279	1024	785	675	605	531	355	 18347
02/07/10	Sun	198	160	152	82	62	112	193	305	480	541	779	868	1000	1040	1064	1264	923	530	378	358	340	412	233	148	 11622
02/08/10	Mon	94	73	72	95	145	311	678	1149	545	782	816	900	907	992	1264	1414	1632	1633	1223	734	583	457	344	178	 17021
02/09/10	Tue	124	81	66	72	133	370	875	1325	1160	935	972	1097	1160	1186	1370	1657	1754	1905	1409	946	756	654	385	198	 20590
02/10/10	Wed	109	68	54	74	106	354	911	1455	1301	1056	1059	1101	1239	1301	1482	1712	1862	1843	1409	1024	848	605	385	226	 21584
